Data,Receitas,Despesas,Categoria,Região,Cliente_Chave
2023-08-31,12920.480372164806,2520.7671628296102,Consultoria,Norte,C14664
2023-08-31,5019.252967818906,2755.3647068385526,Consultoria,Oeste,C26517
2023-08-31,9874.6818653898,5026.07810541234,Serviços,Norte,C24024
2023-08-31,7935.1089744166065,7200.123789972919,Vendas,Leste,C10642
2023-08-31,9449.9715287164,4985.383878830457,Serviços,Leste,C16527
2023-08-31,7656.048377918169,3320.689963227792,Vendas,Norte,C16707
2023-08-31,9775.299882920943,5791.778073046801,Consultoria,Norte,C46124
2023-08-31,9190.423945048438,2952.331077356999,Vendas,Leste,C38004
2023-08-31,10223.608056546524,2757.6871793087225,Serviços,Sul,C19912
2023-08-31,7802.635632670446,3889.905444230874,Serviços,Sul,C45262
2023-08-31,6926.141741066286,5306.210518912227,Serviços,Norte,C22600
2023-08-31,6402.703455798823,6357.309581356112,Serviços,Norte,C36629
2023-08-31,4409.674675548303,3191.768498157543,Consultoria,Leste,C631
2023-08-31,12652.604516828489,5978.573588075838,Serviços,Leste,C921
2023-08-31,7278.020495950861,6197.567003682108,Outros,Leste,C36621
2023-08-31,8999.210836721837,4786.711654464189,Serviços,Oeste,C8685
2023-08-31,10635.08625967741,5781.956905835725,Serviços,Sul,C8702
2023-08-31,5989.971107288926,4541.954632209287,Outros,Sul,C46641
2023-08-31,8119.762365757523,4426.287428310755,Outros,Norte,C16300
2023-08-31,8396.626844833268,5497.742138413099,Consultoria,Oeste,C22353
2023-08-31,6328.982421840407,4257.757546922872,Outros,Oeste,C4513
2023-08-31,10999.717881171398,5989.414039282336,Serviços,Leste,C13970
2023-08-31,8318.363289680352,4447.988456406284,Vendas,Sul,C3645
2023-08-31,6820.753448409638,6352.782484165246,Vendas,Oeste,C26197
2023-08-31,6705.7193148750275,1956.7418362886426,Vendas,Sul,C26245
2023-08-31,9295.348720352875,7614.930508328705,Serviços,Leste,C6452
2023-08-31,8784.091625656481,3882.584035718568,Serviços,Norte,C45176
2023-08-31,8728.202201404212,5214.4846423356075,Consultoria,Leste,C26228
2023-08-31,7291.128585494429,3548.3992459687574,Serviços,Norte,C10431
2023-08-31,11463.627224555446,5631.77925015796,Outros,Sul,C20170
2023-08-31,7143.82207273796,2895.3458072660287,Serviços,Leste,C2587
2023-08-31,8801.048528576206,6182.227045073469,Consultoria,Norte,C2279
2023-08-31,6152.265096834413,4710.960707859427,Consultoria,Norte,C7881
2023-08-31,3054.465242421654,4324.7519838540575,Vendas,Norte,C630
2023-08-31,6434.621031550851,3692.601658963426,Vendas,Leste,C46756
2023-08-31,7820.017678841756,3449.094918760469,Serviços,Norte,C30309
2023-08-31,9093.898142142965,5305.3963265805605,Serviços,Sul,C31013
2023-08-31,7556.707357490192,2288.5852653561706,Vendas,Norte,C45198
2023-08-31,9366.613503002653,5383.369849247274,Serviços,Norte,C16331
2023-08-31,6063.043322452277,2669.965797711917,Outros,Oeste,C36515
2023-08-31,6462.4911529144765,2790.684238655821,Serviços,Norte,C36513
2023-08-31,12224.93646034283,2189.066951011172,Outros,Sul,C16938
2023-08-31,9401.122542776991,1931.2452035050496,Vendas,Sul,C23874
2023-08-31,9985.00595315947,5608.614695331357,Serviços,Norte,C10788
2023-08-31,11071.380737466487,4613.672934484555,Vendas,Leste,C12774
2023-08-31,9249.731647769124,3927.318404814741,Serviços,Leste,C13967
2023-08-31,10946.516342538205,4513.375288211654,Outros,Norte,C26264
2023-08-31,6990.435862040892,5212.812347013594,Outros,Oeste,C36581
2023-08-31,7510.1494775105275,5432.159342673991,Outros,Oeste,C6449
2023-08-31,9548.909786374672,4886.729873606034,Serviços,Norte,C38206
2023-08-31,11345.464100313939,1022.0846029980075,Vendas,Norte,C46693
2023-08-31,6756.039569482968,7459.859924759447,Serviços,Oeste,C30999
2023-08-31,9709.729914221482,-448.6649627096822,Vendas,Leste,C45297
2023-08-31,5834.644191042104,2407.85875952432,Vendas,Norte,C23896
2023-08-31,9531.720462342148,289.51205842144054,Vendas,Oeste,C12647
2023-08-31,7142.841304722618,4657.567057916233,Vendas,Sul,C8690
2023-08-31,13486.878383381867,3551.0923412193647,Outros,Leste,C46789
2023-08-31,7875.190123614328,3725.1813084480186,Vendas,Leste,C36481
2023-08-31,10000.333039078048,3229.832466485693,Vendas,Oeste,C2284
2023-08-31,7769.675466335484,5362.2318413436105,Vendas,Oeste,C46601
2023-08-31,6671.452820345145,1432.8564416246309,Serviços,Norte,C11983
2023-08-31,8128.358802297194,2126.5600852561483,Vendas,Leste,C24147
2023-08-31,5124.641750235067,5517.515657752907,Serviços,Sul,C19655
2023-08-31,8334.909758648477,4744.45308837368,Vendas,Oeste,C26312
2023-08-31,8797.498742927377,5624.613850736438,Vendas,Sul,C38023
2023-08-31,10578.618955615839,6241.501149097083,Vendas,Norte,C8732
2023-08-31,8425.157954336832,3538.2774339531366,Vendas,Norte,C36593
2023-08-31,3910.599991629584,2418.622089312245,Serviços,Leste,C26950
2023-08-31,9539.767332382266,4870.284344088021,Outros,Oeste,C910
2023-08-31,6225.3244682894565,3220.4140704076335,Outros,Norte,C10442
2023-08-31,8762.539480479894,5496.768841082417,Consultoria,Norte,C46822
2023-08-31,8438.502178069362,3995.1034794494653,Consultoria,Leste,C5221
2023-08-31,7652.2737585199475,3339.6849112967416,Serviços,Oeste,C598
2023-08-31,9103.025459645645,2963.2675810659903,Serviços,Oeste,C30981
2023-08-31,10013.333884362364,6064.86554494932,Vendas,Oeste,C22317
2023-08-31,7727.155502888162,4715.299208078428,Consultoria,Oeste,C46739
2023-08-31,9555.209915426516,4185.602936309548,Consultoria,Leste,C5218
2023-08-31,8964.320845614713,4329.04629227374,Outros,Sul,C20256
2023-08-31,7708.846659113799,4205.614914016495,Outros,Sul,C6907
2023-08-31,2431.041494304194,2389.6473676069522,Vendas,Sul,C46719
2023-08-31,12185.23982479017,4617.498316674723,Consultoria,Leste,C10432
2023-08-31,8618.340410676943,3711.9683823064197,Outros,Norte,C16931
2023-08-31,9427.296472694266,7424.5308629251995,Vendas,Sul,C45157
2023-08-31,7102.3420404085755,5229.827412114093,Serviços,Leste,C45339
2023-08-31,6893.2193195881555,4114.418155154192,Serviços,Sul,C14080
2023-08-31,10882.335211814792,3792.059584003497,Outros,Norte,C19644
2023-08-31,7552.265640642159,1424.4353530153344,Serviços,Norte,C20169
2023-08-31,8878.811948801136,1695.8996802829006,Outros,Leste,C31105
2023-08-31,7624.79827551493,4117.84540566169,Outros,Sul,C45140
2023-08-31,13868.668976817597,3410.8177292601517,Consultoria,Oeste,C24151
2023-09-30,7426.775847021681,5443.075837989605,Consultoria,Sul,C41803
2023-09-30,7230.080680561953,2711.2751990484603,Outros,Sul,C32234
2023-09-30,7318.971507939402,3153.2956044715784,Outros,Sul,C23108
2023-09-30,10669.187481997262,3050.5450755703796,Serviços,Sul,C41205
2023-09-30,8971.532464179652,3941.9061494172224,Outros,Leste,C21883
2023-09-30,8528.441139731507,2810.886500830279,Outros,Oeste,C3419
2023-09-30,13310.31134108001,2493.4710167690528,Vendas,Sul,C32221
2023-09-30,7662.811113281623,3708.11854769602,Consultoria,Norte,C33032
2023-09-30,8415.08536011791,5702.338799753462,Consultoria,Sul,C34186
2023-09-30,7968.228563928667,6046.287195073596,Vendas,Leste,C21191
2023-09-30,6616.119006141803,2937.59443235694,Vendas,Norte,C34187
2023-09-30,10994.62682475362,4657.95953193049,Consultoria,Norte,C11271
2023-09-30,8151.836965991793,3561.0538301122433,Outros,Leste,C28543
2023-09-30,10121.344809102824,3750.3695066702267,Outros,Sul,C1573
2023-09-30,10815.232773011448,5610.247506946896,Outros,Leste,C23247
2023-09-30,6008.788049991026,5962.019045772931,Consultoria,Norte,C38153
2023-09-30,9257.762046251337,3821.3783797717388,Vendas,Norte,C23122
2023-09-30,5710.978209653951,2361.396960038148,Vendas,Leste,C30515
2023-09-30,10531.772769216335,2405.5882232195945,Serviços,Leste,C11491
2023-09-30,9350.557754049414,6830.188392714349,Consultoria,Sul,C37717
2023-09-30,6731.617799121047,3647.2012104583855,Serviços,Norte,C32238
2023-09-30,7201.789120898983,7362.951051286713,Serviços,Oeste,C30536
2023-09-30,7156.853232964038,1684.4835690817517,Consultoria,Leste,C34069
2023-09-30,6047.524936355123,3667.7793647431768,Outros,Leste,C38180
2023-09-30,4991.781054913029,2326.4152890719406,Outros,Oeste,C19790
2023-09-30,8448.609853568269,2992.6259922134454,Vendas,Leste,C34098
2023-09-30,4079.2892570193685,3387.4311207725405,Serviços,Sul,C14301
2023-09-30,7692.087744138813,3620.998030103102,Vendas,Sul,C30540
2023-09-30,7821.400463874639,4526.729352358467,Vendas,Sul,C32724
2023-09-30,5499.980958126687,7331.600253419191,Vendas,Oeste,C22682
2023-09-30,10153.458939954377,4492.442556832199,Consultoria,Sul,C34110
2023-09-30,6080.743841660946,4761.230608826015,Consultoria,Sul,C22591
2023-09-30,9302.538931162886,4015.2830671520046,Vendas,Sul,C10445
2023-09-30,8891.59750277651,1598.9556489792344,Consultoria,Oeste,C19461
2023-09-30,9923.627497067711,3158.9656668807597,Outros,Sul,C33076
2023-09-30,6430.80759919939,5493.172437727268,Outros,Oeste,C10550
2023-09-30,8306.266452277845,5106.612431472774,Consultoria,Leste,C33055
2023-09-30,8586.498991874038,3276.5438455151334,Outros,Oeste,C21571
2023-09-30,9001.68086999372,6623.972561385437,Serviços,Sul,C10562
2023-09-30,6497.063679768743,4610.441853665386,Outros,Oeste,C38668
2023-09-30,7570.288613070404,5845.604118378013,Vendas,Norte,C21147
2023-09-30,6807.416535943168,2351.8754196450545,Outros,Sul,C21146
2023-09-30,6175.469306636377,-1125.7471331019342,Vendas,Sul,C21188
2023-09-30,7208.349423584628,3791.8661133572223,Vendas,Norte,C2203
2023-09-30,10847.952893544676,3849.255251012412,Consultoria,Leste,C9798
2023-09-30,7655.344599331235,5561.423624670278,Vendas,Leste,C23112
2023-09-30,4209.473177247079,3952.156207992964,Consultoria,Sul,C30392
2023-09-30,7830.2548563346045,2626.0139908014025,Consultoria,Leste,C41111
2023-09-30,9339.264457385358,4139.989448575656,Serviços,Oeste,C2181
2023-09-30,8373.711714092746,5150.713671667161,Consultoria,Sul,C18220
2023-09-30,9596.329245060604,4242.665073641243,Outros,Leste,C32902
2023-09-30,8296.787005282167,3144.823573861889,Vendas,Leste,C21643
2023-09-30,8208.506632720077,3085.0004279152095,Serviços,Sul,C19591
2023-09-30,5511.271737009671,4529.510466588484,Consultoria,Norte,C22603
2023-09-30,8737.62192968062,5008.464654243918,Vendas,Leste,C28510
2023-09-30,2862.0557605695567,2103.2470287121487,Serviços,Sul,C21645
2023-09-30,5438.1625721556475,4461.735155870881,Consultoria,Norte,C9818
2023-09-30,5661.576953646747,2018.628206763301,Consultoria,Oeste,C22500
2023-09-30,7163.303885940339,5187.9051265304115,Outros,Norte,C32798
2023-09-30,6272.512821701966,2745.1947200911627,Serviços,Sul,C21940
2023-09-30,10811.05825549646,2661.5344053140434,Consultoria,Norte,C37472
2023-09-30,8937.54927800871,6541.50135485912,Consultoria,Sul,C18564
2023-09-30,7113.318529066142,3812.7559284413533,Vendas,Sul,C38761
2023-09-30,8522.393949554229,6174.328276316579,Serviços,Oeste,C3325
2023-09-30,6820.768296389545,4762.5898877561385,Vendas,Leste,C38236
2023-09-30,10828.289512731712,2763.977791939377,Outros,Oeste,C5092
2023-09-30,7447.865209903696,5872.4295624752285,Serviços,Sul,C7592
2023-09-30,7636.357755617042,6389.79323650526,Outros,Norte,C38261
2023-09-30,7637.907086974572,4343.790273753634,Vendas,Sul,C5089
2023-09-30,12320.552168659297,4257.834213458991,Consultoria,Sul,C22701
2023-09-30,11099.043786575034,3886.606454275434,Outros,Norte,C12273
2023-09-30,5670.681077812886,4451.676968390176,Consultoria,Oeste,C5484
2023-09-30,7423.666856239094,5175.296219236172,Serviços,Oeste,C32824
2023-09-30,8037.102308370403,5066.499387654822,Outros,Leste,C38284
2023-09-30,7458.413856820978,3966.639467650865,Consultoria,Norte,C9824
2023-09-30,11259.915722833079,4917.007333104305,Serviços,Leste,C38782
2023-09-30,8305.680766431207,2331.1645608000663,Outros,Oeste,C21043
2023-09-30,7717.573557321302,5739.291123001813,Vendas,Leste,C37390
2023-09-30,7341.677102424384,3687.4765230486064,Vendas,Oeste,C32857
2023-09-30,5836.903823002942,4924.249609420513,Consultoria,Sul,C34401
2023-09-30,9001.603686183365,4726.123892305795,Consultoria,Leste,C32858
2023-09-30,8265.98221517649,2350.7490822333048,Serviços,Oeste,C3443
2023-09-30,3897.9030186380933,3890.3447745977082,Serviços,Sul,C11195
2023-09-30,9638.67012932521,6182.274855803118,Consultoria,Norte,C34383
2023-09-30,6574.641376056686,3912.5119077164923,Serviços,Sul,C21675
2023-09-30,9146.641954159733,3891.11814014794,Outros,Sul,C28860
2023-09-30,7935.157129542558,2420.835644587816,Vendas,Leste,C19411
2023-09-30,11124.440395040632,3911.6236183640663,Vendas,Leste,C21935
2023-09-30,8065.45758508115,2644.156553578374,Serviços,Norte,C34230
2023-09-30,5045.341031519638,5831.765913879707,Serviços,Sul,C21915
2023-09-30,12224.0314228748,3310.5880525460448,Consultoria,Leste,C11236
2023-09-30,7840.288381552107,4359.893320822345,Serviços,Leste,C30257
2023-09-30,4782.330410630672,5916.4130571930455,Outros,Sul,C18551
2023-09-30,6992.56580738999,3016.2982590878187,Outros,Sul,C21604
2023-09-30,9888.938450124315,4556.381971956799,Serviços,Leste,C34202
2023-09-30,9114.523522929456,5138.6945089394885,Consultoria,Norte,C21607
2023-09-30,8983.813080281949,5354.48651610691,Serviços,Sul,C32194
2023-09-30,7096.295769958353,2771.9279851896217,Vendas,Leste,C11539
2023-09-30,6979.172092454703,3771.4731041567575,Vendas,Norte,C38222
2023-09-30,8842.497734065302,1981.2065977307943,Vendas,Sul,C18237
2023-09-30,7304.359061102331,3874.644661808007,Consultoria,Oeste,C38317
2023-09-30,5921.036872096842,1667.9411521338016,Serviços,Leste,C32199
2023-09-30,6050.643156698088,4573.480846147392,Serviços,Sul,C37575
2023-09-30,9856.837640738833,7682.468958603934,Vendas,Oeste,C30567
2023-09-30,6885.474363486832,3609.3077369891794,Outros,Leste,C38230
2023-09-30,4188.852444093782,7110.623930070076,Serviços,Oeste,C11661
2023-09-30,5886.930082952522,4207.657668938131,Vendas,Norte,C3288
2023-09-30,6659.009241071113,5209.25555196035,Outros,Leste,C19831
2023-09-30,6964.197298670917,4446.619419533757,Outros,Leste,C4057
2023-09-30,10105.754154701111,5081.438746562834,Vendas,Norte,C23084
2023-09-30,6006.9800476634355,2728.4333214340954,Outros,Norte,C41862
2023-09-30,9898.989075958438,5625.537922394995,Outros,Leste,C32787
2023-09-30,6207.583189076243,3577.499223332429,Outros,Sul,C32944
2023-09-30,8042.113436825865,7002.160516381949,Vendas,Oeste,C32947
2023-09-30,8860.550520971185,1248.510727706334,Vendas,Norte,C30595
2023-09-30,9587.524454167085,3445.1317109758857,Serviços,Leste,C41848
2023-09-30,8732.36896759006,4760.251130986173,Vendas,Oeste,C11649
2023-09-30,9869.91473821961,5252.517642970478,Serviços,Norte,C41859
2023-09-30,7851.684971926398,2395.3139565884053,Serviços,Sul,C12338
2023-09-30,5900.790237148991,6271.845886602891,Serviços,Leste,C38232
2023-09-30,8116.47893398458,4519.814867204602,Serviços,Sul,C32776
2023-09-30,10933.89168974597,3109.357549252127,Consultoria,Leste,C37551
2023-09-30,8120.386763409107,3488.975667933834,Vendas,Norte,C32963
2023-09-30,8136.866300048593,-467.60097569951176,Outros,Oeste,C32969
2023-09-30,7048.590467883794,3664.2192285391434,Vendas,Sul,C41065
2023-09-30,3459.677317486582,4858.913969723266,Outros,Norte,C10401
2023-09-30,7555.531960928099,5408.428734757648,Serviços,Sul,C7387
2023-09-30,10775.3816492098,7133.9213726196695,Outros,Sul,C32300
2023-09-30,8516.190557898582,5977.317964242314,Consultoria,Norte,C38103
2023-09-30,9051.956498499065,1975.32587237057,Consultoria,Oeste,C30155
2023-09-30,9664.41947369774,1357.4971161548979,Consultoria,Sul,C32456
2023-09-30,7501.937043610818,5618.559226552443,Serviços,Oeste,C30159
2023-09-30,6733.052203967522,3723.485692544488,Vendas,Sul,C41656
2023-09-30,7204.28416210905,4203.362739251386,Consultoria,Norte,C32624
2023-09-30,10764.86721132915,3745.2492089489724,Outros,Leste,C38102
2023-09-30,9673.106099569588,5494.440400806713,Outros,Oeste,C19509
2023-09-30,14124.921763372668,2701.491262824432,Vendas,Leste,C5401
2023-09-30,5668.673038052379,4445.716669276451,Vendas,Oeste,C10459
2023-09-30,6490.012286407956,3438.785270951535,Serviços,Leste,C10497
2023-09-30,5957.3942983848465,5856.048410826814,Consultoria,Oeste,C41492
2023-09-30,5129.307720806881,3944.069658577358,Consultoria,Sul,C33625
2023-09-30,10683.401538338834,2342.8924760941272,Serviços,Leste,C18383
2023-09-30,9083.50024415902,4646.114080825831,Vendas,Oeste,C33321
2023-09-30,7586.753201562065,4516.351780138728,Vendas,Sul,C33329
2023-09-30,6714.983932648192,3214.8340329881685,Vendas,Leste,C38387
2023-09-30,9253.905565783165,3432.7390757328376,Vendas,Oeste,C38506
2023-09-30,8298.885858132002,4123.223661846493,Consultoria,Sul,C38508
2023-09-30,5466.259771219707,4020.436037096631,Vendas,Leste,C33682
2023-09-30,6853.008641810779,2210.073493539032,Vendas,Norte,C18399
2023-09-30,6988.768763963619,4250.440582983434,Vendas,Leste,C32635
2023-09-30,6616.300580398694,3450.846377914215,Consultoria,Norte,C41437
2023-09-30,10068.082344629747,287.6290959214807,Serviços,Sul,C21291
2023-09-30,4437.808376698831,5307.378626042949,Consultoria,Leste,C38132
2023-09-30,6366.329183841335,4509.935102675042,Serviços,Oeste,C14343
2023-09-30,9706.189820926189,2296.7672703317385,Consultoria,Oeste,C33734
2023-09-30,10279.170853896656,5551.708345615602,Serviços,Norte,C38517
2023-09-30,6660.2658067346365,5055.907506391025,Serviços,Sul,C41464
2023-09-30,5887.446570300205,5937.971963128348,Vendas,Sul,C11382
2023-09-30,5564.964813447814,4469.099008966738,Consultoria,Sul,C21829
2023-09-30,6828.413105385338,6364.984581566363,Vendas,Oeste,C37882
2023-09-30,11330.825894316951,4820.01163059045,Consultoria,Sul,C40970
2023-09-30,10624.15087886327,6326.02994513341,Consultoria,Sul,C28713
2023-09-30,9149.972465256707,3163.152204212745,Consultoria,Oeste,C32430
2023-09-30,7996.158058217847,4462.473098036211,Consultoria,Norte,C10500
2023-09-30,7495.71833583673,6815.763209287506,Vendas,Leste,C11606
2023-09-30,7726.822566836471,2647.156841872392,Serviços,Leste,C22633
2023-09-30,5426.093920359272,3038.055610689553,Serviços,Norte,C22556
2023-09-30,6758.446285271302,4638.769705985646,Serviços,Oeste,C21305
2023-09-30,10140.004565326795,3029.8534997644574,Outros,Leste,C6999
2023-09-30,9876.494677315874,4062.0228996585597,Vendas,Leste,C18380
2023-09-30,10773.872506108068,3551.1041525338846,Serviços,Norte,C41641
2023-09-30,5845.531061503862,3269.1884170667763,Consultoria,Leste,C21801
2023-09-30,9011.6510627087,3895.88459206721,Consultoria,Norte,C18331
2023-09-30,10580.784457482438,4844.227013357498,Vendas,Oeste,C5774
2023-09-30,7899.669126782712,5820.144847830345,Serviços,Oeste,C19676
2023-09-30,8504.13800352606,5603.64197742038,Serviços,Sul,C13650
2023-09-30,10101.879094124484,83.41455885507912,Serviços,Oeste,C6034
2023-09-30,8018.106777265005,4266.456766510648,Serviços,Oeste,C21380
2023-09-30,7159.13677496094,2592.4478623662817,Consultoria,Leste,C33494
2023-09-30,7774.2800286018455,3590.2311853950455,Serviços,Leste,C41577
2023-09-30,5538.713169589486,799.1443768119925,Serviços,Leste,C33481
2023-09-30,1819.7147867774975,4483.418637925659,Outros,Norte,C33470
2023-09-30,9747.000160052867,1690.0224813678233,Consultoria,Sul,C30203
2023-09-30,8205.980200344799,1460.5383641337016,Vendas,Sul,C23190
2023-09-30,9335.78987911852,5146.6654160746775,Consultoria,Norte,C33374
2023-09-30,9342.115776842085,4196.988274321389,Consultoria,Norte,C33424
2023-09-30,9918.321498096479,2508.75385935055,Vendas,Sul,C33398
2023-09-30,6841.791376279094,4688.115796558638,Vendas,Norte,C38008
2023-09-30,5358.549020914959,2580.505485057196,Consultoria,Oeste,C11593
2023-09-30,11358.042761746496,2913.7524712816316,Outros,Leste,C33534
2023-09-30,8171.7745946829955,3186.6605464740924,Consultoria,Oeste,C6960
2023-09-30,8565.511735000151,1969.2450547789672,Vendas,Leste,C33555
2023-09-30,6691.79644516535,4390.440346125231,Vendas,Leste,C37907
2023-09-30,10740.280142339368,2682.7895553061608,Vendas,Leste,C41632
2023-09-30,7075.29519014295,5528.849638950839,Serviços,Oeste,C6040
2023-09-30,8483.524134155019,3274.0855648166335,Consultoria,Leste,C22572
2023-09-30,9237.59788578744,1975.6023026808743,Serviços,Leste,C18379
2023-09-30,9950.170594850115,4845.189563019144,Consultoria,Sul,C41625
2023-09-30,7919.146301760804,1313.7245334813388,Outros,Leste,C21812
2023-09-30,13107.91618204636,922.6960554707721,Vendas,Leste,C22645
2023-09-30,7109.574525959936,3220.720190205061,Serviços,Sul,C21759
2023-09-30,7574.5487457344325,2320.9918315921523,Serviços,Oeste,C5771
2023-09-30,4784.851430011568,4148.29258242522,Serviços,Leste,C7245
2023-09-30,9292.799440790412,3807.3878371127194,Vendas,Oeste,C21809
2023-09-30,8363.945175396262,2862.402870946972,Consultoria,Oeste,C41622
2023-09-30,5629.519320660648,3652.25510674226,Serviços,Sul,C2244
2023-09-30,8490.35060945025,5175.385874240541,Vendas,Sul,C33350
2023-09-30,9374.503702245851,1796.781152963532,Consultoria,Oeste,C22641
2023-09-30,5172.487755469803,5069.295905250263,Outros,Sul,C38079
2023-09-30,8251.501926768433,4942.133013786325,Outros,Sul,C32502
2023-09-30,8643.485722987858,5998.3814021665385,Consultoria,Leste,C7408
2023-09-30,3524.97310201199,3764.0519965182057,Vendas,Leste,C18508
2023-09-30,12415.143682817728,4556.206795880471,Vendas,Oeste,C19708
2023-09-30,6013.591899232551,4958.267557552129,Outros,Oeste,C14321
2023-09-30,4658.607755966905,6966.033899577846,Vendas,Leste,C6051
2023-09-30,7282.693649252027,3115.3336206318145,Outros,Leste,C14108
2023-09-30,5990.272546708799,162.26723775690243,Vendas,Leste,C11557
2023-09-30,11148.852907771872,2961.8230217410237,Outros,Leste,C41303
2023-09-30,11413.485615698311,3009.3913030930953,Consultoria,Sul,C41308
2023-09-30,8586.276397327085,3458.2148530980476,Serviços,Sul,C41744
2023-09-30,8554.168857228333,3507.4274151381746,Serviços,Leste,C7248
2023-09-30,9193.046382615323,6195.262526356006,Serviços,Sul,C32332
2023-09-30,6020.400887378585,5761.02453607298,Serviços,Sul,C37762
2023-09-30,8967.986915219783,3922.5823385184394,Serviços,Leste,C11291
2023-09-30,5219.438099318791,2097.952347512427,Serviços,Sul,C3258
2023-09-30,7837.083542809038,7553.665940460365,Vendas,Sul,C33142
2023-09-30,6039.498640582233,3998.7924859116183,Vendas,Leste,C13773
2023-09-30,3542.2533932789984,3724.113051664567,Vendas,Leste,C21515
2023-09-30,5422.3428453723045,3011.7702732588964,Serviços,Oeste,C11464
2023-09-30,9544.287680180752,6357.782789225972,Vendas,Sul,C37784
2023-09-30,7665.623619066412,6406.870829082447,Consultoria,Norte,C13501
2023-09-30,4366.674946355119,2801.5675470912847,Outros,Sul,C7030
2023-09-30,10398.91444935454,1323.8684882224616,Outros,Sul,C18271
2023-09-30,5957.917844783539,5726.05880542924,Consultoria,Oeste,C11473
2023-09-30,6811.348278647369,1902.9881719769596,Outros,Oeste,C33127
2023-09-30,6570.182123046829,2642.3579560700064,Consultoria,Oeste,C28560
2023-09-30,6910.042880478542,4846.797127569518,Consultoria,Leste,C41789
2023-09-30,9515.57345665132,3926.460106798755,Consultoria,Norte,C3835
2023-09-30,4316.281309261219,1509.2895222263455,Serviços,Sul,C22626
2023-09-30,6292.186060503506,3022.487516644926,Consultoria,Leste,C12015
2023-09-30,9414.865711838063,5000.664223986421,Outros,Oeste,C41248
2023-09-30,10089.047115203668,5391.403075443675,Vendas,Oeste,C34007
2023-09-30,5683.6369120167,1453.0343867848646,Outros,Oeste,C28567
2023-09-30,8524.06412177874,2599.6005444836046,Consultoria,Sul,C28771
2023-09-30,6413.530039132445,2672.2488604905684,Vendas,Leste,C33994
2023-09-30,7386.411675232403,5451.550507374002,Consultoria,Oeste,C41251
2023-09-30,11145.352583184216,4950.534846772857,Vendas,Leste,C21203
2023-09-30,8302.896732192054,1872.084537645515,Serviços,Oeste,C28794
2023-09-30,9418.665883018184,4729.4869773598575,Serviços,Sul,C18265
2023-09-30,6848.9545163130115,3828.730917125884,Vendas,Oeste,C7724
2023-09-30,6162.801262494742,3856.4196835665493,Consultoria,Norte,C28789
2023-09-30,7148.829349955666,1507.9673301192352,Serviços,Leste,C38136
2023-09-30,7670.713453472528,4909.498976082805,Serviços,Leste,C33973
2023-09-30,8834.522082588594,3016.7579591762665,Outros,Norte,C28799
2023-09-30,5665.420964798305,5277.13610974873,Serviços,Leste,C19548
2023-09-30,8949.869720828588,3847.6169176650997,Vendas,Norte,C11559
2023-09-30,5153.837898434593,2586.676547606374,Consultoria,Sul,C6048
2023-09-30,4642.644424227423,5620.326761287605,Consultoria,Sul,C32672
2023-09-30,11995.490861343716,4426.4097960385825,Vendas,Norte,C33818
2023-09-30,9463.841902048285,3783.870011702199,Consultoria,Sul,C11615
2023-09-30,9360.483184219358,5102.13373784295,Consultoria,Leste,C3114
2023-09-30,8833.030618398181,2883.059448062589,Serviços,Oeste,C32394
2023-09-30,10230.280899858386,3970.3119111138,Vendas,Leste,C32669
2023-09-30,6280.347165886077,5348.511980425791,Vendas,Leste,C21838
2023-09-30,6616.345582764234,4485.820830168577,Consultoria,Sul,C11991
2023-09-30,9177.499929669193,3710.812789204071,Vendas,Sul,C11455
2023-09-30,9423.163590898786,5398.06435057557,Consultoria,Leste,C11328
2023-09-30,6732.97746614433,2864.378654259447,Outros,Leste,C38547
2023-09-30,5701.6347047961945,5078.873473543166,Serviços,Sul,C12019
2023-09-30,4644.064047528791,4801.151987118974,Vendas,Sul,C41406
2023-09-30,9920.411836408215,4639.7504840093725,Outros,Oeste,C19623
2023-09-30,7001.48723760396,3698.832491832967,Serviços,Leste,C2356
2023-09-30,6109.86305485646,3638.1391125810105,Serviços,Sul,C21467
2023-09-30,5161.548073888003,2491.8178998277676,Consultoria,Oeste,C21270
2023-09-30,7821.657058782013,1975.4074565119688,Outros,Sul,C21261
2023-09-30,9007.057749693395,6152.714891567347,Outros,Norte,C28610
2023-09-30,8502.30908677888,2880.2291175608316,Outros,Oeste,C4106
2023-09-30,8921.488162534944,5360.573743675135,Serviços,Sul,C23212
2023-09-30,8758.841523763229,2317.5765453114823,Vendas,Sul,C30118
2023-09-30,5037.388387404904,4832.964106773116,Consultoria,Sul,C18467
2023-09-30,6189.093815654025,7588.778176288287,Consultoria,Norte,C41719
2023-09-30,8395.532717829601,4041.3802956284717,Serviços,Norte,C33193
2023-09-30,9662.898374530785,3027.3592441383994,Serviços,Leste,C3321
2023-09-30,7329.224434392147,5137.306205886068,Serviços,Leste,C6826
2023-09-30,9839.800146979222,5856.058830899916,Consultoria,Norte,C7611
2023-09-30,10102.721691180117,4181.395930838872,Vendas,Leste,C30473
2023-09-30,12807.371167415095,4162.671688470619,Vendas,Oeste,C37798
2023-09-30,4690.133079703983,4237.292579522742,Serviços,Leste,C22630
2023-09-30,6732.152793943744,2471.7239762058807,Vendas,Norte,C41355
2023-09-30,7354.124823276672,3878.0071345440747,Outros,Norte,C21494
